,date,high,low,open,close,volume,adjclose,formatted_date
52,894859200,7.8854169845581055,7.2083330154418945,7.7447919845581055,7.46875,50181600,7.46875,1998-05-11
53,895464000,7.625,7.125,7.5,7.1666669845581055,23355600,7.1666669845581055,1998-05-18
54,896068800,7.4166669845581055,6.6458330154418945,7.171875,7.34375,52172400,7.34375,1998-05-25
55,896673600,7.5416669845581055,6.875,7.3333330154418945,7.375,31249200,7.375,1998-06-01
56,897278400,10.583333015441895,7.25,7.3020830154418945,10.166666984558105,106691400,10.166666984558105,1998-06-08
57,897883200,13.75,9.854166984558105,9.916666984558105,12.635416984558105,181452600,12.635416984558105,1998-06-15
58,898488000,17.458332061767578,12.041666984558105,12.458333015441895,15.708333015441895,218100600,15.708333015441895,1998-06-22
59,899092800,20.916667938232422,15.791666984558105,15.791666984558105,20.666667938232422,126919200,20.666667938232422,1998-06-29
60,899697600,23.958332061767578,16.354167938232422,21.229167938232422,16.583332061767578,206922000,16.583332061767578,1998-07-06
61,900302400,20.083332061767578,15.708333015441895,16.083332061767578,19.96875,94041600,19.96875,1998-07-13
62,900907200,24.5,19.5,20.1875,20.708332061767578,168012000,20.708332061767578,1998-07-20
63,901512000,21.229167938232422,17.583332061767578,19.854167938232422,18.479167938232422,114436800,18.479167938232422,1998-07-27
64,902116800,19.8125,16.666667938232422,18.291667938232422,19.333332061767578,106075200,19.333332061767578,1998-08-03
65,902721600,22.5,19.166667938232422,19.5,20.458332061767578,110854800,20.458332061767578,1998-08-10
66,903326400,22.291667938232422,19.75,20.125,21.614582061767578,82922400,21.614582061767578,1998-08-17
67,903931200,22.916667938232422,17.208332061767578,21.708332061767578,17.6484375,99754800,17.6484375,1998-08-24
68,904536000,17.9375,10.833333015441895,17.572917938232422,14.375,199063200,14.375,1998-08-31
69,905140800,15.791666984558105,12.25,15.666666984558105,12.677083015441895,95415000,12.677083015441895,1998-09-07
70,905745600,14.322916984558105,11.729166984558105,13.395833015441895,13.28125,130607400,13.28125,1998-09-14
71,906350400,19.479167938232422,12.666666984558105,12.666666984558105,18.208332061767578,187379400,18.208332061767578,1998-09-21
72,906955200,20.0,16.666667938232422,19.395832061767578,18.375,175258800,18.375,1998-09-28
73,907560000,18.708332061767578,13.333333015441895,18.145832061767578,15.197916984558105,146613600,15.197916984558105,1998-10-05
74,908164800,16.989582061767578,14.958333015441895,16.1875,16.572917938232422,86469000,16.572917938232422,1998-10-12
75,908769600,19.71875,16.5,16.5,19.354167938232422,88786800,19.354167938232422,1998-10-19
76,909378000,21.635417938232422,19.041667938232422,19.854167938232422,21.072917938232422,113687400,21.072917938232422,1998-10-26
77,909982800,22.177082061767578,20.666667938232422,21.354167938232422,20.760417938232422,103891800,20.760417938232422,1998-11-02
78,910587600,23.333332061767578,20.125,20.3125,21.291667938232422,93598200,21.291667938232422,1998-11-09
79,911192400,30.291667938232422,20.583332061767578,21.416667938232422,30.104167938232422,237981000,30.104167938232422,1998-11-16
80,911797200,38.85416793823242,31.010417938232422,31.8125,36.10416793823242,186566400,36.10416793823242,1998-11-23
81,912402000,36.70833206176758,30.333332061767578,36.60416793823242,31.416667938232422,150649800,31.416667938232422,1998-11-30
82,913006800,37.38541793823242,30.854167938232422,32.16666793823242,37.16666793823242,143659800,37.16666793823242,1998-12-07
83,913611600,50.29166793823242,36.33333206176758,36.85416793823242,47.78125,269150400,47.78125,1998-12-14
84,914216400,55.0,50.0,50.58333206176758,54.13541793823242,85122000,54.13541793823242,1998-12-21
85,914821200,60.3125,50.64583206176758,55.16666793823242,53.54166793823242,105388200,53.54166793823242,1998-12-28
86,915426000,99.5625,53.25,54.61458206176758,80.125,252278800,80.125,1999-01-04
87,916030800,92.5,62.5,92.0,70.1875,134287600,70.1875,1999-01-11
88,916635600,75.25,46.28125,75.25,61.5,132754600,61.5,1999-01-18
89,917240400,69.875,55.0,60.75,58.46875,127027800,58.46875,1999-01-25
90,917845200,63.375,54.25,58.875,57.9375,64836200,57.9375,1999-02-01
91,918450000,57.5625,47.5,57.1875,52.25,60187600,52.25,1999-02-08
92,919054800,54.25,42.125,53.4375,50.9375,65929200,50.9375,1999-02-15
93,919659600,65.0,49.0,50.875,64.0625,127193000,64.0625,1999-02-22
94,920264400,68.03125,57.9375,63.5,60.75,81564600,60.75,1999-03-01
95,920869200,71.375,59.625,60.71875,66.65625,66457000,66.65625,1999-03-08
96,921474000,71.53125,64.125,66.5,67.53125,45448000,67.53125,1999-03-15
97,922078800,73.875,57.0,66.59375,69.53125,70380800,69.53125,1999-03-22
98,922683600,90.0625,74.0,75.0,85.5,78732800,85.5,1999-03-29
99,923284800,97.875,83.0,86.3125,91.4375,61942000,91.4375,1999-04-05
100,923889600,96.0,75.5,88.0625,95.0,74719400,95.0,1999-04-12
101,924494400,108.25,76.75,94.5,105.0625,103711800,105.0625,1999-04-19
102,925099200,110.625,82.5,104.5,86.03125,111339000,86.03125,1999-04-26
103,925704000,83.53125,65.5,83.4375,68.1875,110531000,68.1875,1999-05-03
104,926308800,76.9375,64.90625,68.3125,66.1875,58275800,66.1875,1999-05-10
105,926913600,69.8125,60.75,65.0,64.28125,60784800,64.28125,1999-05-17
106,927518400,64.6875,52.25,64.3125,59.375,74176200,59.375,1999-05-24
107,928123200,57.5,48.5625,55.75,54.21875,93786200,54.21875,1999-05-31
108,928728000,60.6875,52.375,54.28125,52.90625,66247200,52.90625,1999-06-07
109,929332800,59.5625,44.875,51.96875,55.65625,87794600,55.65625,1999-06-14
110,929937600,64.75,54.0625,56.78125,55.09375,67493400,55.09375,1999-06-21
111,930542400,64.625,51.21875,55.5,62.03125,71017200,62.03125,1999-06-28
112,931147200,66.65625,60.0,64.0,62.75,41080400,62.75,1999-07-05
113,931752000,71.25,57.5,62.5,68.8125,83570400,68.8125,1999-07-12
114,932356800,68.3125,51.59375,68.0,57.28125,131422400,57.28125,1999-07-19
115,932961600,57.75,48.75,55.21875,50.03125,110986000,50.03125,1999-07-26
116,933566400,51.0625,41.0,49.1875,44.78125,127254000,44.78125,1999-08-02
117,934171200,48.71875,41.0,45.75,48.71875,85817000,48.71875,1999-08-09
118,934776000,58.75,47.75,49.125,56.71875,97403600,56.71875,1999-08-16
119,935380800,67.78125,57.875,57.96875,64.25,97324400,64.25,1999-08-23
120,935985600,65.0,56.09375,63.78125,62.4375,106523000,62.4375,1999-08-30
121,936590400,68.0,60.9375,63.8125,66.5,37588800,66.5,1999-09-06
122,937195200,67.9375,62.5,65.625,63.8125,38646100,63.8125,1999-09-13
123,937800000,68.75,60.6875,63.6875,65.0,49573200,65.0,1999-09-20
124,938404800,85.0,61.125,66.1875,77.25,151002800,77.25,1999-09-27
125,939009600,90.0,74.75,79.4375,89.25,77777800,89.25,1999-10-04
126,939614400,89.375,73.9375,89.125,75.0625,50385500,75.0625,1999-10-11
127,940219200,83.625,71.0625,75.0625,78.625,42575100,78.625,1999-10-18
128,940824000,84.3125,65.875,79.0,70.625,73142800,70.625,1999-10-25
129,941432400,71.875,61.0,68.0625,64.9375,64690000,64.9375,1999-11-01
130,942037200,83.0625,63.5,64.8125,74.9375,89936700,74.9375,1999-11-08
131,942642000,80.0,73.3125,75.625,77.9375,39904300,77.9375,1999-11-15
132,943246800,95.125,76.0,77.875,93.125,55020000,93.125,1999-11-22
133,943851600,96.875,81.96875,95.5,86.5625,62872700,86.5625,1999-11-29
134,944456400,113.0,84.375,86.875,106.6875,85087100,106.6875,1999-12-06
135,945061200,106.625,91.0,106.625,94.0625,41855400,94.0625,1999-12-13
136,945666000,102.0,89.0625,97.75,90.0,38911700,90.0,1999-12-20
137,946270800,88.25,76.0,87.75,76.125,49268400,76.125,1999-12-27
138,946875600,91.5,64.0,81.5,69.5625,101319800,69.5625,2000-01-03
139,947480400,72.625,63.0,72.5625,64.25,53396800,64.25,2000-01-10
140,948085200,67.5,60.0,63.4375,62.0625,31070300,62.0625,2000-01-17
141,948690000,73.375,60.0,67.5625,61.6875,65724200,61.6875,2000-01-24
142,949294800,85.9375,58.4375,60.375,78.5625,92901400,78.5625,2000-01-31
143,949899600,84.0,73.125,76.1875,76.1875,57470800,76.1875,2000-02-07
144,950504400,76.1875,63.875,75.6875,64.75,30710400,64.75,2000-02-14
145,951109200,71.75,63.0625,64.9375,69.125,24866800,69.125,2000-02-21
146,951714000,68.96875,62.0625,66.5625,62.5,31822500,62.5,2000-02-28
147,952318800,69.0,60.5625,62.875,66.875,29811300,66.875,2000-03-06
148,952923600,66.9375,60.0,64.0,64.8125,31523900,64.8125,2000-03-13
149,953528400,75.25,62.25,63.5,72.6875,49650900,72.6875,2000-03-20
150,954133200,75.125,63.0,72.25,67.0,25982200,67.0,2000-03-27
151,954734400,68.625,55.75,65.4375,67.5625,36168400,67.5625,2000-04-03
152,955339200,68.4375,40.8125,67.25,46.875,48679200,46.875,2000-04-10
153,955944000,56.25,44.625,45.25,52.375,33215000,52.375,2000-04-17
154,956548800,57.4375,44.875,49.375,55.1875,43949900,55.1875,2000-04-24
155,957153600,60.3125,53.0,56.0,58.5,30218500,58.5,2000-05-01
156,957758400,59.25,49.0,56.8125,53.75,26763700,53.75,2000-05-08
157,958363200,62.375,50.875,53.625,52.625,26894100,52.625,2000-05-15
158,958968000,53.125,40.4375,53.0,46.5,34317100,46.5,2000-05-22
159,959572800,58.125,46.375,47.3125,57.875,28439900,57.875,2000-05-29
160,960177600,56.25,50.125,55.03125,52.1875,20470100,52.1875,2000-06-05
161,960782400,52.1875,45.3125,52.1875,46.0,20420600,46.0,2000-06-12
162,961387200,48.625,32.46875,45.5,33.875,77278200,33.875,2000-06-19
163,961992000,39.9375,32.8125,35.3125,36.3125,69027300,36.3125,2000-06-26
164,962596800,38.5,34.75,36.6875,36.125,16613700,36.125,2000-07-03
165,963201600,43.203125,32.625,36.375,42.625,56436600,42.625,2000-07-10
166,963806400,43.9375,39.0,42.875,41.125,30890700,41.125,2000-07-17
167,964411200,41.375,29.0,41.0625,30.0,85104800,30.0,2000-07-24
168,965016000,34.1875,27.875,30.0625,32.5,32603300,32.5,2000-07-31
169,965620800,34.25,29.75,32.0,33.6875,33517300,33.6875,2000-08-07
170,966225600,40.125,32.6875,33.5,39.0,36892800,39.0,2000-08-14
171,966830400,40.5,35.0,39.09375,39.9375,19694600,39.9375,2000-08-21
172,967435200,43.96875,38.5625,38.8125,41.5,34582600,41.5,2000-08-28
173,968040000,49.625,40.25,40.9375,42.9375,36926500,42.9375,2000-09-04
174,968644800,46.0,41.0,42.625,43.625,26497300,43.625,2000-09-11
175,969249600,44.625,37.25,43.5,41.4375,34842600,41.4375,2000-09-18
176,969854400,42.5625,35.5,41.21875,38.4375,32126200,38.4375,2000-09-25
177,970459200,38.4375,30.1875,38.1875,31.5625,34536100,31.5625,2000-10-02
178,971064000,32.71875,23.5,30.25,28.4375,43548700,28.4375,2000-10-09
179,971668800,31.25,19.375,28.125,30.8125,63573700,30.8125,2000-10-16
180,972273600,37.5,27.625,29.6875,35.625,82645300,35.625,2000-10-23
181,972882000,40.875,30.265625,33.0625,37.5625,46481000,37.5625,2000-10-30
182,973486800,39.4375,29.875,38.5625,30.0625,30200400,30.0625,2000-11-06
183,974091600,30.8125,25.75,28.8125,27.4375,30609400,27.4375,2000-11-13
184,974696400,29.125,22.125,26.0,28.9375,32152200,28.9375,2000-11-20
185,975301200,30.75,22.875,29.75,24.625,50083000,24.625,2000-11-27
186,975906000,27.625,20.125,25.1875,23.4375,50668500,23.4375,2000-12-04
187,976510800,27.5,21.75,22.875,22.875,40227300,22.875,2000-12-11
188,977115600,21.1875,14.875,20.75,15.5625,69542800,15.5625,2000-12-18
189,977720400,18.5,15.0,16.3125,15.5625,33916900,15.5625,2000-12-25
190,978325200,17.875,13.5625,15.8125,14.5625,43303200,14.5625,2001-01-01
191,978930000,18.5,13.75,14.4375,17.6875,66093200,17.6875,2001-01-08
192,979534800,20.375,17.25,18.3125,19.9375,25476300,19.9375,2001-01-15
193,980139600,22.375,18.25,19.5,19.5,35152000,19.5,2001-01-22
194,980744400,20.75,14.25,19.125,14.375,62031900,14.375,2001-01-29
195,981349200,15.875,13.375,14.625,13.375,48582800,13.375,2001-02-05
196,981954000,15.0625,13.3125,14.125,13.6875,41089200,13.6875,2001-02-12
197,982558800,13.6875,11.0625,13.625,11.8125,27540800,11.8125,2001-02-19
198,983163600,12.25,9.59375,12.0625,10.0,47133800,10.0,2001-02-26
199,983768400,14.0,11.25,12.375,12.25,71150600,12.25,2001-03-05
200,984373200,11.6875,10.125,11.375,11.0,24980700,11.0,2001-03-12
201,984978000,11.5,9.5625,11.1875,10.1875,28924800,10.1875,2001-03-19
202,985582800,11.800000190734863,9.90999984741211,10.699999809265137,10.229999542236328,24037500,10.229999542236328,2001-03-26
203,986184000,10.529999732971191,8.100000381469727,10.329999923706055,8.369999885559082,30083000,8.369999885559082,2001-04-02
204,986788800,15.010000228881836,10.699999809265137,11.84000015258789,14.670000076293945,67217900,14.670000076293945,2001-04-09
205,987393600,18.15999984741211,13.649999618530273,14.5,15.779999732971191,48203300,15.779999732971191,2001-04-16
206,987998400,17.459999084472656,14.600000381469727,16.389999389648438,15.270000457763672,38495900,15.270000457763672,2001-04-23
207,988603200,17.600000381469727,15.59000015258789,15.630000114440918,17.559999465942383,29979900,17.559999465942383,2001-04-30
208,989208000,17.530000686645508,14.0,17.360000610351562,14.680000305175781,25445700,14.680000305175781,2001-05-07
209,989812800,15.0,13.100000381469727,14.529999732971191,14.720000267028809,31431600,14.720000267028809,2001-05-14
210,990417600,17.530000686645508,14.75,14.949999809265137,17.09000015258789,35731500,17.09000015258789,2001-05-21
211,991022400,17.540000915527344,15.619999885559082,17.209999084472656,16.950000762939453,34346900,16.950000762939453,2001-05-28
212,991627200,17.920000076293945,15.479999542236328,17.31999969482422,15.699999809265137,34588700,15.699999809265137,2001-06-04
213,992232000,15.550000190734863,12.300000190734863,15.5,12.489999771118164,25849000,12.489999771118164,2001-06-11
214,992836800,13.270000457763672,11.199999809265137,12.449999809265137,12.399999618530273,38573000,12.399999618530273,2001-06-18
215,993441600,14.649999618530273,12.039999961853027,12.710000038146973,14.149999618530273,31216600,14.149999618530273,2001-06-25
216,994046400,15.720000267028809,13.850000381469727,14.100000381469727,15.270000457763672,30210000,15.270000457763672,2001-07-02
217,994651200,17.0,14.949999809265137,15.350000381469727,16.979999542236328,35290300,16.979999542236328,2001-07-09
218,995256000,17.420000076293945,15.829999923706055,16.940000534057617,16.979999542236328,23643600,16.979999542236328,2001-07-16
219,995860800,17.1299991607666,11.069999694824219,17.020000457763672,12.25,73374900,12.25,2001-07-23
220,996465600,12.859999656677246,11.979999542236328,12.210000038146973,12.149999618530273,22027900,12.149999618530273,2001-07-30
221,997070400,12.199999809265137,9.9399995803833,12.180000305175781,9.949999809265137,23831700,9.949999809265137,2001-08-06
222,997675200,11.039999961853027,9.399999618530273,10.100000381469727,9.989999771118164,24584800,9.989999771118164,2001-08-13
223,998280000,10.789999961853027,9.569999694824219,10.1899995803833,10.229999542236328,20659100,10.229999542236328,2001-08-20
224,998884800,10.270000457763672,8.550000190734863,10.09000015258789,8.9399995803833,19143700,8.9399995803833,2001-08-27
225,999489600,9.1899995803833,6.849999904632568,8.949999809265137,8.510000228881836,40184800,8.510000228881836,2001-09-03
226,1000094400,8.649999618530273,8.0600004196167,8.399999618530273,8.630000114440918,5833600,8.630000114440918,2001-09-10
227,1000699200,8.050000190734863,6.639999866485596,7.300000190734863,7.480000019073486,47777900,7.480000019073486,2001-09-17
228,1001304000,7.829999923706055,5.670000076293945,7.699999809265137,5.96999979019165,33047100,5.96999979019165,2001-09-24
229,1001908800,7.900000095367432,5.510000228881836,5.909999847412109,7.199999809265137,31113700,7.199999809265137,2001-10-01
230,1002513600,8.15999984741211,6.670000076293945,7.070000171661377,8.069999694824219,20079100,8.069999694824219,2001-10-08
231,1003118400,9.989999771118164,7.5,8.239999771118164,8.010000228881836,37206500,8.010000228881836,2001-10-15
232,1003723200,9.600000381469727,7.150000095367432,8.069999694824219,7.559999942779541,58524700,7.559999942779541,2001-10-22
233,1004331600,7.659999847412109,6.320000171661377,7.610000133514404,6.710000038146973,31709400,6.710000038146973,2001-10-29
234,1004936400,7.679999828338623,6.739999771118164,7.099999904632568,7.119999885559082,35501300,7.119999885559082,2001-11-05
235,1005541200,9.899999618530273,6.800000190734863,7.159999847412109,8.949999809265137,73503600,8.949999809265137,2001-11-12
236,1006146000,9.5,8.039999961853027,9.350000381469727,9.079999923706055,30532800,9.079999923706055,2001-11-19
237,1006750800,12.399999618530273,9.800000190734863,9.829999923706055,11.319999694824219,162677000,11.319999694824219,2001-11-26
238,1007355600,12.800000190734863,10.479999542236328,11.020000457763672,11.710000038146973,67510400,11.710000038146973,2001-12-03
239,1007960400,12.430000305175781,10.069999694824219,11.550000190734863,11.0,48623700,11.0,2001-12-10
240,1008565200,11.359999656677246,10.0,11.100000381469727,10.0,44753300,10.0,2001-12-17
241,1009170000,11.489999771118164,9.510000228881836,10.149999618530273,10.899999618530273,45533400,10.899999618530273,2001-12-24
242,1009774800,12.399999618530273,10.479999542236328,11.069999694824219,12.25,36117300,12.25,2001-12-31
243,1010379600,12.510000228881836,10.869999885559082,12.079999923706055,11.029999732971191,41506300,11.029999732971191,2002-01-07
244,1010984400,10.829999923706055,9.029999732971191,10.800000190734863,10.15999984741211,54229700,10.15999984741211,2002-01-14
245,1011589200,15.390000343322754,11.899999618530273,12.739999771118164,14.4399995803833,128422600,14.4399995803833,2002-01-21
246,1012194000,15.770000457763672,13.199999809265137,14.859999656677246,13.729999542236328,76299400,13.729999542236328,2002-01-28
247,1012798800,13.09000015258789,11.0600004196167,12.90999984741211,12.520000457763672,55568900,12.520000457763672,2002-02-04
248,1013403600,14.260000228881836,12.5,12.640000343322754,13.40999984741211,39520800,13.40999984741211,2002-02-11
249,1014008400,13.84000015258789,12.149999618530273,12.949999809265137,13.069999694824219,32449600,13.069999694824219,2002-02-18
250,1014613200,15.399999618530273,13.0,13.09000015258789,15.390000343322754,38487400,15.390000343322754,2002-02-25
251,1015218000,16.959999084472656,14.819999694824219,15.420000076293945,16.350000381469727,55707700,16.350000381469727,2002-03-04
252,1015822800,16.8799991607666,13.550000190734863,16.040000915527344,14.029999732971191,45293200,14.029999732971191,2002-03-11
253,1016427600,15.600000381469727,14.140000343322754,14.149999618530273,15.529999732971191,32667700,15.529999732971191,2002-03-18
254,1017032400,15.729999542236328,13.699999809265137,15.470000267028809,14.300000190734863,21310000,14.300000190734863,2002-03-25
255,1017637200,15.09000015258789,13.229999542236328,14.279999732971191,13.5,24305100,13.5,2002-04-01
256,1018238400,14.59000015258789,12.520000457763672,12.970000267028809,13.3100004196167,28330200,13.3100004196167,2002-04-08
257,1018843200,15.0,13.350000381469727,13.420000076293945,14.529999732971191,23794800,14.529999732971191,2002-04-15
258,1019448000,17.049999237060547,13.880000114440918,14.579999923706055,16.90999984741211,67692500,16.90999984741211,2002-04-22
259,1020052800,17.049999237060547,15.75,16.75,16.049999237060547,32517300,16.049999237060547,2002-04-29
260,1020657600,18.229999542236328,15.75,15.9399995803833,16.940000534057617,37359800,16.940000534057617,2002-05-06
261,1021262400,20.399999618530273,16.850000381469727,17.170000076293945,19.15999984741211,48520500,19.15999984741211,2002-05-13
262,1021867200,19.799999237060547,18.219999313354492,18.799999237060547,19.469999313354492,31198000,19.469999313354492,2002-05-20
263,1022472000,19.610000610351562,18.079999923706055,19.56999969482422,18.229999542236328,20080900,18.229999542236328,2002-05-27
264,1023076800,18.649999618530273,17.450000762939453,18.309999465942383,18.579999923706055,25546600,18.579999923706055,2002-06-03
265,1023681600,18.1200008392334,16.260000228881836,17.899999618530273,16.81999969482422,36800500,16.81999969482422,2002-06-10
266,1024286400,19.15999984741211,16.860000610351562,16.950000762939453,17.530000686645508,38307800,17.530000686645508,2002-06-17
267,1024891200,17.780000686645508,14.680000305175781,17.43000030517578,16.25,41962900,16.25,2002-06-24
268,1025496000,16.170000076293945,12.890000343322754,16.170000076293945,15.210000038146973,33277000,15.210000038146973,2002-07-01
269,1026100800,16.190000534057617,14.0,14.949999809265137,15.430000305175781,34496900,15.430000305175781,2002-07-08
270,1026705600,17.15999984741211,15.0,15.470000267028809,15.289999961853027,37101400,15.289999961853027,2002-07-15
271,1027310400,15.880000114440918,12.260000228881836,15.149999618530273,12.930000305175781,55307500,12.930000305175781,2002-07-22
272,1027915200,14.899999618530273,13.229999542236328,13.25,13.84000015258789,26654800,13.84000015258789,2002-07-29
273,1028520000,14.75,12.779999732971191,13.649999618530273,14.260000228881836,24363600,14.260000228881836,2002-08-05
274,1029124800,15.010000228881836,13.319999694824219,14.140000343322754,14.899999618530273,24371600,14.899999618530273,2002-08-12
275,1029729600,15.989999771118164,14.670000076293945,14.84000015258789,15.170000076293945,31155500,15.170000076293945,2002-08-19
276,1030334400,15.4399995803833,14.210000038146973,15.289999961853027,14.9399995803833,25205500,14.9399995803833,2002-08-26
277,1030939200,15.479999542236328,14.239999771118164,14.710000038146973,15.3100004196167,19426100,15.3100004196167,2002-09-02
278,1031544000,17.850000381469727,15.0600004196167,15.119999885559082,16.610000610351562,37454500,16.610000610351562,2002-09-09
279,1032148800,17.93000030517578,15.449999809265137,16.510000228881836,15.859999656677246,37421400,15.859999656677246,2002-09-16
280,1032753600,17.399999618530273,15.289999961853027,15.600000381469727,17.010000228881836,42485100,17.010000228881836,2002-09-23
281,1033358400,17.639999389648438,15.850000381469727,16.639999389648438,16.549999237060547,40684300,16.549999237060547,2002-09-30
282,1033963200,18.739999771118164,16.3700008392334,16.549999237060547,18.459999084472656,38086700,18.459999084472656,2002-10-07
283,1034568000,20.219999313354492,18.170000076293945,18.18000030517578,19.040000915527344,53372900,19.040000915527344,2002-10-14
284,1035172800,20.260000228881836,18.479999542236328,18.889999389648438,19.299999237060547,50881400,19.299999237060547,2002-10-21
285,1035781200,19.899999618530273,18.06999969482422,19.280000686645508,19.799999237060547,35302600,19.799999237060547,2002-10-28
